"","date","revenue"
"19029",2017-01-18,22000
"19030",2017-01-18,21750
"19031",2017-01-18,21250
"19032",2017-01-18,20500
"19033",2017-01-18,20250
"19034",2017-01-18,19750
"19035",2017-01-18,19000
"19036",2017-01-18,18750
"19037",2017-01-18,18000
"19038",2017-01-18,17250
"19039",2017-01-18,16500
"19040",2017-01-18,16250
"19041",2017-01-18,15500
"19042",2017-01-18,15000
"19043",2017-01-18,5000
"19044",2017-01-18,28500
"19045",2017-01-18,13000
"19046",2017-01-18,12750
"19047",2017-01-18,12500
"19048",2017-01-18,12250
"19049",2017-01-18,12000
"19050",2017-01-18,11750
"19051",2017-01-18,11500
"19052",2017-01-18,11250
"19053",2017-01-18,10500
"19054",2017-01-18,7250
"19055",2017-01-18,7000
"19056",2017-01-18,6750
"19057",2017-01-18,6500
"19058",2017-01-18,4250
"19059",2017-01-18,4000
"19060",2017-01-18,13250
"19061",2017-01-18,8250
"19062",2017-01-18,8000
"19063",2017-01-18,7750
"19064",2017-01-18,7000
"19065",2017-01-18,4500
"19066",2017-01-18,4250
"19067",2017-01-18,4000
"19068",2017-01-18,8750
"19069",2017-01-18,22500
"19070",2017-01-18,22250
"19071",2017-01-18,22000
"19072",2017-01-18,21500
"19073",2017-01-18,21250
"19074",2017-01-18,21000
"19075",2017-01-18,20750
"19076",2017-01-18,20500
"19077",2017-01-18,20250
"19078",2017-01-18,20000
"19079",2017-01-18,14000
"19080",2017-01-18,13750
"19081",2017-01-18,13500
"19082",2017-01-18,13250
"19083",2017-01-18,13000
"19084",2017-01-18,12750
"19085",2017-01-18,12500
"19086",2017-01-18,9500
"19087",2017-01-18,9250
"19088",2017-01-18,9000
"19089",2017-01-18,7750
"19090",2017-01-18,7500
"19091",2017-01-18,7250
"19092",2017-01-18,7000
"19093",2017-01-18,22750
"19094",2017-01-18,23000
"19095",2017-01-18,22750
"19096",2017-01-18,22500
"19097",2017-01-18,22250
"19098",2017-01-18,22000
"19099",2017-01-18,21750
"19100",2017-01-18,21500
"19101",2017-01-18,21250
"19102",2017-01-18,21000
"19103",2017-01-18,20500
"19104",2017-01-18,20250
"19105",2017-01-18,20000
"19106",2017-01-18,15000
"19107",2017-01-18,14750
"19108",2017-01-18,14500
"19109",2017-01-18,10250
"19110",2017-01-18,10000
"19111",2017-01-18,8000
"19112",2017-01-18,23250
"19113",2017-01-18,10750
"19114",2017-01-18,10500
"19115",2017-01-18,10250
"19116",2017-01-18,10000
"19117",2017-01-18,9750
"19118",2017-01-18,9500
"19119",2017-01-18,9250
"19120",2017-01-18,9000
"19121",2017-01-18,8750
"19122",2017-01-18,8500
"19123",2017-01-18,8250
"19124",2017-01-18,8000
"19125",2017-01-18,5250
"19126",2017-01-18,4500
"19127",2017-01-18,3750
"19128",2017-01-18,3000
"19129",2017-01-18,2750
"19130",2017-01-18,2500
"19131",2017-01-18,11000
"19132",2017-01-18,30000
"19133",2017-01-18,29750
"19134",2017-01-18,29500
"19135",2017-01-18,29250
"19136",2017-01-18,29000
"19137",2017-01-18,28750
"19138",2017-01-18,28500
"19139",2017-01-18,28250
"19140",2017-01-18,28000
"19141",2017-01-18,27750
"19142",2017-01-18,27500
"19143",2017-01-18,27250
"19144",2017-01-18,27000
"19145",2017-01-18,26750
"19146",2017-01-18,26500
"19147",2017-01-18,26250
"19148",2017-01-18,26000
"19149",2017-01-18,25750
"19150",2017-01-18,25500
"19151",2017-01-18,25250
"19152",2017-01-18,25000
"19153",2017-01-18,24750
"19154",2017-01-18,24500
"19155",2017-01-18,24250
"19156",2017-01-18,24000
"19157",2017-01-18,23750
"19158",2017-01-18,23500
"19159",2017-01-18,23250
"19160",2017-01-18,23000
"19161",2017-01-18,22750
"19162",2017-01-18,22500
"19163",2017-01-18,21750
"19164",2017-01-18,21500
"19165",2017-01-18,21250
"19166",2017-01-18,21000
"19167",2017-01-18,15000
"19168",2017-01-18,10000
"19169",2017-01-18,30250
"19170",2017-01-18,10500
"19171",2017-01-18,9500
"19172",2017-01-18,9250
"19173",2017-01-18,9000
"19174",2017-01-18,8750
"19175",2017-01-18,8500
"19176",2017-01-18,6000
"19177",2017-01-18,5750
"19178",2017-01-18,5500
"19179",2017-01-18,5000
"19180",2017-01-18,11000
"19181",2017-01-18,36000
"19182",2017-01-18,35750
"19183",2017-01-18,35500
"19184",2017-01-18,35250
"19185",2017-01-18,35000
"19186",2017-01-18,34750
"19187",2017-01-18,34500
"19188",2017-01-18,34250
"19189",2017-01-18,34000
"19190",2017-01-18,33750
"19191",2017-01-18,33500
"19192",2017-01-18,3000
"19193",2017-01-18,2250
"19194",2017-01-18,2000
"19195",2017-01-18,1500
"19196",2017-01-18,1250
"19197",2017-01-18,1000
"19198",2017-01-18,750
"19199",2017-01-18,36250
"19200",2017-01-18,33500
"19201",2017-01-18,33250
"19202",2017-01-18,33000
"19203",2017-01-18,32750
"19204",2017-01-18,32500
"19205",2017-01-18,32250
"19206",2017-01-18,32000
"19207",2017-01-18,31750
"19208",2017-01-18,31500
"19209",2017-01-18,31250
"19210",2017-01-18,31000
"19211",2017-01-18,30750
"19212",2017-01-18,30500
"19213",2017-01-18,30250
"19214",2017-01-18,30000
"19215",2017-01-18,29750
"19216",2017-01-18,29500
"19217",2017-01-18,29250
"19218",2017-01-18,29000
"19219",2017-01-18,28250
"19220",2017-01-18,28000
"19221",2017-01-18,27750
"19222",2017-01-18,27500
"19223",2017-01-18,27250
"19224",2017-01-18,27000
"19225",2017-01-18,26750
"19226",2017-01-18,26500
"19227",2017-01-18,26250
"19228",2017-01-18,26000
"19229",2017-01-18,25500
"19230",2017-01-18,24750
"19231",2017-01-18,24500
"19232",2017-01-18,24250
"19233",2017-01-18,24000
"19234",2017-01-18,23750
"19235",2017-01-18,23500
"19236",2017-01-18,23250
"19237",2017-01-18,23000
"19238",2017-01-18,22750
"19239",2017-01-18,22500
"19240",2017-01-18,22250
"19241",2017-01-18,22000
"19242",2017-01-18,21750
"19243",2017-01-18,12000
"19244",2017-01-18,33750
"19245",2017-01-18,27000
"19246",2017-01-18,26750
"19247",2017-01-18,26500
"19248",2017-01-18,26250
"19249",2017-01-18,26000
"19250",2017-01-18,25750
"19251",2017-01-18,25500
"19252",2017-01-18,25250
"19253",2017-01-18,24500
"19254",2017-01-18,24250
"19255",2017-01-18,24000
"19256",2017-01-18,23750
"19257",2017-01-18,23000
"19258",2017-01-18,22750
"19259",2017-01-18,22000
"19260",2017-01-18,21750
"19261",2017-01-18,21500
"19262",2017-01-18,21250
"19263",2017-01-18,21000
"19264",2017-01-18,20750
"19265",2017-01-18,20500
"19266",2017-01-18,20250
"19267",2017-01-18,20000
"19268",2017-01-18,19750
"19269",2017-01-18,19500
"19270",2017-01-18,19250
"19271",2017-01-18,19000
"19272",2017-01-18,18000
"19273",2017-01-18,17500
"19274",2017-01-18,17250
"19275",2017-01-18,17000
"19276",2017-01-18,12500
"19277",2017-01-18,12250
"19278",2017-01-18,12000
"19279",2017-01-18,27250
"19280",2017-01-18,36750
"19281",2017-01-18,36500
"19282",2017-01-18,36250
"19283",2017-01-18,36000
"19284",2017-01-18,35750
"19285",2017-01-18,35500
"19286",2017-01-18,35250
"19287",2017-01-18,35000
"19288",2017-01-18,34750
"19289",2017-01-18,34500
"19290",2017-01-18,34250
"19291",2017-01-18,34000
"19292",2017-01-18,32500
"19293",2017-01-18,32250
"19294",2017-01-18,32000
"19295",2017-01-18,25500
"19296",2017-01-18,25250
"19297",2017-01-18,25000
"19298",2017-01-18,19000
"19299",2017-01-18,18750
"19300",2017-01-18,18500
"19301",2017-01-18,18250
"19302",2017-01-18,18000
"19303",2017-01-18,37000
"19304",2017-01-18,17750
"19305",2017-01-18,17500
"19306",2017-01-18,17250
"19307",2017-01-18,17000
"19308",2017-01-18,16750
"19309",2017-01-18,16500
"19310",2017-01-18,16250
"19311",2017-01-18,16000
"19312",2017-01-18,15750
"19313",2017-01-18,15500
"19314",2017-01-18,15250
"19315",2017-01-18,15000
"19316",2017-01-18,10000
"19317",2017-01-18,6500
"19318",2017-01-18,6250
"19319",2017-01-18,6000
"19320",2017-01-18,5750
"19321",2017-01-18,5500
"19322",2017-01-18,5250
"19323",2017-01-18,5000
"19324",2017-01-18,18000
"19325",2017-01-18,29000
"19326",2017-01-18,28750
"19327",2017-01-18,28500
"19328",2017-01-18,28250
"19329",2017-01-18,28000
"19330",2017-01-18,20250
"19331",2017-01-18,20000
"19332",2017-01-18,29250
"19333",2017-01-18,15500
"19334",2017-01-18,15250
"19335",2017-01-18,15000
"19336",2017-01-18,14750
"19337",2017-01-18,14250
"19338",2017-01-18,13500
"19339",2017-01-18,13250
"19340",2017-01-18,12500
"19341",2017-01-18,12250
"19342",2017-01-18,11500
"19343",2017-01-18,750
"19344",2017-01-18,15750
"19345",2017-01-19,19000
"19346",2017-01-19,18750
"19347",2017-01-19,18500
"19348",2017-01-19,18250
"19349",2017-01-19,18000
"19350",2017-01-19,8250
"19351",2017-01-19,8000
"19352",2017-01-19,19250
"19353",2017-01-19,42500
"19354",2017-01-19,42250
"19355",2017-01-19,42000
"19356",2017-01-19,41750
"19357",2017-01-19,41500
"19358",2017-01-19,41250
"19359",2017-01-19,41000
"19360",2017-01-19,40500
"19361",2017-01-19,40250
"19362",2017-01-19,40000
"19363",2017-01-19,38000
"19364",2017-01-19,35000
"19365",2017-01-19,21250
"19366",2017-01-19,21000
"19367",2017-01-19,20750
"19368",2017-01-19,20500
"19369",2017-01-19,20250
"19370",2017-01-19,20000
"19371",2017-01-19,1000
"19372",2017-01-19,42750
"19373",2017-01-19,19500
"19374",2017-01-19,19250
"19375",2017-01-19,19000
"19376",2017-01-19,18750
"19377",2017-01-19,18500
"19378",2017-01-19,18250
"19379",2017-01-19,18000
"19380",2017-01-19,17750
"19381",2017-01-19,17500
"19382",2017-01-19,17250
"19383",2017-01-19,17000
"19384",2017-01-19,16750
"19385",2017-01-19,16500
"19386",2017-01-19,16250
"19387",2017-01-19,16000
"19388",2017-01-19,15750
"19389",2017-01-19,15500
"19390",2017-01-19,15250
"19391",2017-01-19,15000
"19392",2017-01-19,9000
"19393",2017-01-19,8750
"19394",2017-01-19,8500
"19395",2017-01-19,6500
"19396",2017-01-19,6250
"19397",2017-01-19,6000
"19398",2017-01-19,19750
"19399",2017-01-19,32500
"19400",2017-01-19,32250
"19401",2017-01-19,32000
"19402",2017-01-19,31500
"19403",2017-01-19,31250
"19404",2017-01-19,31000
"19405",2017-01-19,30250
"19406",2017-01-19,30000
"19407",2017-01-19,29750
"19408",2017-01-19,29500
"19409",2017-01-19,29250
"19410",2017-01-19,29000
"19411",2017-01-19,28250
"19412",2017-01-19,28000
"19413",2017-01-19,27750
"19414",2017-01-19,27250
"19415",2017-01-19,27000
"19416",2017-01-19,26750
"19417",2017-01-19,26250
"19418",2017-01-19,26000
"19419",2017-01-19,13000
"19420",2017-01-19,12750
"19421",2017-01-19,12500
"19422",2017-01-19,12250
"19423",2017-01-19,12000
"19424",2017-01-19,10000
"19425",2017-01-19,32750
"19426",2017-01-04,44000
"19427",2017-01-04,29150
"19428",2017-01-04,28900
"19429",2017-01-04,27250
"19430",2017-01-04,27000
"19431",2017-01-04,44250
"19432",2017-01-19,45500
"19433",2017-01-19,45250
"19434",2017-01-19,45000
"19435",2017-01-19,44750
"19436",2017-01-19,44500
"19437",2017-01-19,44250
"19438",2017-01-19,44000
"19439",2017-01-19,43750
"19440",2017-01-19,43500
"19441",2017-01-19,43250
"19442",2017-01-19,43000
"19443",2017-01-19,42750
"19444",2017-01-19,42500
"19445",2017-01-19,42250
"19446",2017-01-19,42000
"19447",2017-01-19,17500
"19448",2017-01-19,17250
"19449",2017-01-19,17000
"19450",2017-01-19,16750
"19451",2017-01-19,16500
"19452",2017-01-19,16250
"19453",2017-01-19,16000
"19454",2017-01-19,45750
"19455",2017-01-19,27500
"19456",2017-01-19,27250
"19457",2017-01-19,27000
"19458",2017-01-19,24250
"19459",2017-01-19,24000
"19460",2017-01-19,23000
"19461",2017-01-19,11500
"19462",2017-01-19,11250
"19463",2017-01-19,11000
"19464",2017-01-19,10750
"19465",2017-01-19,10500
"19466",2017-01-19,10250
"19467",2017-01-19,10000
"19468",2017-01-19,27750
"19469",2017-01-19,28500
"19470",2017-01-19,28250
"19471",2017-01-19,28000
"19472",2017-01-19,27750
"19473",2017-01-19,27500
"19474",2017-01-19,27250
"19475",2017-01-19,27000
"19476",2017-01-19,26750
"19477",2017-01-19,26500
"19478",2017-01-19,26250
"19479",2017-01-19,26000
"19480",2017-01-19,25250
"19481",2017-01-19,23750
"19482",2017-01-19,23500
"19483",2017-01-19,10250
"19484",2017-01-19,10000
"19485",2017-01-19,28750
"19486",2017-01-19,4250
"19487",2017-01-19,4000
"19488",2017-01-19,7500
"19489",2017-01-19,22500
"19490",2017-01-19,22250
"19491",2017-01-19,22000
"19492",2017-01-19,21750
"19493",2017-01-19,21500
"19494",2017-01-19,20000
"19495",2017-01-19,19750
"19496",2017-01-19,19500
"19497",2017-01-19,9750
"19498",2017-01-19,9500
"19499",2017-01-19,8000
"19500",2017-01-19,22850
"19501",2017-01-19,6000
"19502",2017-01-19,3250
"19503",2017-01-19,3000
"19504",2017-01-19,9750
"19505",2017-01-19,7500
"19506",2017-01-19,6250
"19507",2017-01-19,6000
"19508",2017-01-19,5750
"19509",2017-01-19,5500
"19510",2017-01-19,5250
"19511",2017-01-19,5000
"19512",2017-01-19,4250
"19513",2017-01-19,3500
"19514",2017-01-19,3250
"19515",2017-01-19,2500
"19516",2017-01-19,2250
"19517",2017-01-19,8250
"19518",2017-01-19,31250
"19519",2017-01-19,31000
"19520",2017-01-19,30750
"19521",2017-01-19,30500
"19522",2017-01-19,30250
"19523",2017-01-19,30000
"19524",2017-01-19,29750
"19525",2017-01-19,29500
"19526",2017-01-19,29250
"19527",2017-01-19,29000
"19528",2017-01-19,28750
"19529",2017-01-19,28500
"19530",2017-01-19,28250
"19531",2017-01-19,27750
"19532",2017-01-19,27000
"19533",2017-01-19,26750
"19534",2017-01-19,26500
"19535",2017-01-19,26250
"19536",2017-01-19,26000
"19537",2017-01-19,10500
"19538",2017-01-19,10250
"19539",2017-01-19,10000
"19540",2017-01-19,31500
"19541",2017-01-19,4750
"19542",2017-01-19,4500
"19543",2017-01-19,4000
"19544",2017-01-19,3500
"19545",2017-01-19,3250
"19546",2017-01-19,3000
"19547",2017-01-19,2250
"19548",2017-01-19,2000
"19549",2017-01-19,1000
"19550",2017-01-19,5500
"19551",2017-01-19,32000
"19552",2017-01-19,31750
"19553",2017-01-19,31500
"19554",2017-01-19,31250
"19555",2017-01-19,31000
"19556",2017-01-19,30750
"19557",2017-01-19,30500
"19558",2017-01-19,30250
"19559",2017-01-19,30000
"19560",2017-01-19,28750
"19561",2017-01-19,28500
"19562",2017-01-19,28250
"19563",2017-01-19,28000
"19564",2017-01-19,1000
"19565",2017-01-19,32250
"19566",2017-01-19,7000
"19567",2017-01-19,6750
"19568",2017-01-19,6000
"19569",2017-01-19,12500
"19570",2017-01-19,13500
"19571",2017-01-19,13000
"19572",2017-01-19,12000
"19573",2017-01-19,7000
"19574",2017-01-19,6250
"19575",2017-01-19,6000
"19576",2017-01-19,5750
"19577",2017-01-19,5500
"19578",2017-01-19,5250
"19579",2017-01-19,5000
"19580",2017-01-19,13750
"19581",2017-01-19,18000
"19582",2017-01-19,17750
"19583",2017-01-19,17500
"19584",2017-01-19,17250
"19585",2017-01-19,17000
"19586",2017-01-19,16250
"19587",2017-01-19,16000
"19588",2017-01-19,15500
"19589",2017-01-19,15000
"19590",2017-01-19,14000
"19591",2017-01-19,13750
"19592",2017-01-19,18250
"19593",2017-01-19,16750
"19594",2017-01-19,16500
"19595",2017-01-19,16250
"19596",2017-01-19,16000
"19597",2017-01-19,10000
"19598",2017-01-19,17000
"19599",2017-01-19,127500
"19600",2017-01-19,127250
"19601",2017-01-19,127000
"19602",2017-01-19,126750
"19603",2017-01-19,126500
"19604",2017-01-19,126250
"19605",2017-01-19,126000
"19606",2017-01-19,125750
"19607",2017-01-19,125500
"19608",2017-01-19,125250
"19609",2017-01-19,125000
"19610",2017-01-19,124750
"19611",2017-01-19,124500
"19612",2017-01-19,124250
"19613",2017-01-19,124000
"19614",2017-01-19,123750
"19615",2017-01-19,123500
"19616",2017-01-19,123250
"19617",2017-01-19,123000
"19618",2017-01-19,122750
"19619",2017-01-19,122500
"19620",2017-01-19,122250
"19621",2017-01-19,122000
"19622",2017-01-19,121750
"19623",2017-01-19,121500
"19624",2017-01-19,121250
"19625",2017-01-19,121000
"19626",2017-01-19,120750
"19627",2017-01-19,120500
"19628",2017-01-19,120250
"19629",2017-01-19,120000
"19630",2017-01-19,119750
"19631",2017-01-19,119500
"19632",2017-01-19,119250
"19633",2017-01-19,119000
"19634",2017-01-19,118750
"19635",2017-01-19,118500
"19636",2017-01-19,118250
"19637",2017-01-19,118000
"19638",2017-01-19,117750
"19639",2017-01-19,117500
"19640",2017-01-19,117000
"19641",2017-01-19,116750
"19642",2017-01-19,116500
"19643",2017-01-19,116250
"19644",2017-01-19,116000
"19645",2017-01-19,115500
"19646",2017-01-19,115000
"19647",2017-01-19,113000
"19648",2017-01-19,112750
"19649",2017-01-19,112500
"19650",2017-01-19,112250
"19651",2017-01-19,112000
"19652",2017-01-19,110500
"19653",2017-01-19,110250
"19654",2017-01-19,110000
"19655",2017-01-19,1e+05
"19656",2017-01-19,50750
"19657",2017-01-19,50500
"19658",2017-01-19,50250
"19659",2017-01-19,50000
"19660",2017-01-19,30250
"19661",2017-01-19,30000
"19662",2017-01-19,18000
"19663",2017-01-19,500
"19664",2017-01-19,130000
"19665",2017-01-19,130000
"19666",2017-01-19,18750
"19667",2017-01-19,18500
"19668",2017-01-19,18250
"19669",2017-01-19,18000
"19670",2017-01-19,17750
"19671",2017-01-19,17500
"19672",2017-01-19,17250
"19673",2017-01-19,17000
"19674",2017-01-19,16750
"19675",2017-01-19,16500
"19676",2017-01-19,16250
"19677",2017-01-19,16000
"19678",2017-01-19,15750
"19679",2017-01-19,15500
"19680",2017-01-19,15250
"19681",2017-01-19,15000
"19682",2017-01-19,14750
"19683",2017-01-19,14500
"19684",2017-01-19,14250
"19685",2017-01-19,14000
"19686",2017-01-19,11000
"19687",2017-01-19,10500
"19688",2017-01-19,10250
"19689",2017-01-19,10000
"19690",2017-01-19,19000
"19691",2017-01-19,47750
"19692",2017-01-19,47500
"19693",2017-01-19,47250
"19694",2017-01-19,47000
"19695",2017-01-19,46750
"19696",2017-01-19,46500
"19697",2017-01-19,46250
"19698",2017-01-19,46000
"19699",2017-01-19,45750
"19700",2017-01-19,45500
"19701",2017-01-19,45250
"19702",2017-01-19,45000
"19703",2017-01-19,44500
"19704",2017-01-19,44250
"19705",2017-01-19,44000
"19706",2017-01-19,43750
"19707",2017-01-19,43500
"19708",2017-01-19,43250
"19709",2017-01-19,43000
"19710",2017-01-19,42750
"19711",2017-01-19,42500
"19712",2017-01-19,41750
"19713",2017-01-19,41500
"19714",2017-01-19,41250
"19715",2017-01-19,41000
"19716",2017-01-19,40750
"19717",2017-01-19,40500
"19718",2017-01-19,40250
"19719",2017-01-19,40000
"19720",2017-01-19,48000
"19721",2017-01-19,15000
"19722",2017-01-19,11500
"19723",2017-01-19,11250
"19724",2017-01-19,11000
"19725",2017-01-19,6000
"19726",2017-01-19,5750
"19727",2017-01-19,5500
"19728",2017-01-19,5250
"19729",2017-01-19,5000
"19730",2017-01-19,16500
"19731",2017-01-19,12750
"19732",2017-01-19,12500
"19733",2017-01-19,12250
"19734",2017-01-19,12000
"19735",2017-01-19,7750
"19736",2017-01-19,7500
"19737",2017-01-19,7250
"19738",2017-01-19,7000
"19739",2017-01-19,5500
"19740",2017-01-19,5250
"19741",2017-01-19,5000
"19742",2017-01-19,13000
"19743",2017-01-19,23000
"19744",2017-01-19,22750
"19745",2017-01-19,22500
"19746",2017-01-19,22250
"19747",2017-01-19,22000
"19748",2017-01-19,21750
"19749",2017-01-19,21500
"19750",2017-01-19,21250
"19751",2017-01-19,21000
"19752",2017-01-19,20750
"19753",2017-01-19,20500
"19754",2017-01-19,20250
"19755",2017-01-19,20000
"19756",2017-01-19,19750
"19757",2017-01-19,19500
"19758",2017-01-19,19250
"19759",2017-01-19,19000
"19760",2017-01-19,18750
"19761",2017-01-19,18500
"19762",2017-01-19,18250
"19763",2017-01-19,18000
"19764",2017-01-19,12000
"19765",2017-01-19,10250
"19766",2017-01-19,10000
"19767",2017-01-19,5000
"19768",2017-01-19,23250
"19769",2017-01-19,26000
"19770",2017-01-19,25750
"19771",2017-01-19,25500
"19772",2017-01-19,22000
"19773",2017-01-19,16250
"19774",2017-01-19,16000
"19775",2017-01-19,26250
"19776",2017-01-19,13500
"19777",2017-01-19,5750
"19778",2017-01-19,5500
"19779",2017-01-19,5250
"19780",2017-01-19,5000
"19781",2017-01-19,13750
"19782",2017-01-19,6750
"19783",2017-01-19,6500
"19784",2017-01-19,6250
"19785",2017-01-19,6000
"19786",2017-01-19,3250
"19787",2017-01-19,3000
"19788",2017-01-19,2750
"19789",2017-01-19,2500
"19790",2017-01-19,7000
"19791",2017-01-31,4500
"19792",2017-01-31,4250
"19793",2017-01-31,4000
"19794",2017-01-31,4750
"19795",2017-01-19,9000
"19796",2017-01-19,19250
"19797",2017-01-19,NA
"19798",2017-01-19,40000
"19799",2017-01-19,39750
"19800",2017-01-19,39500
"19801",2017-01-19,39250
"19802",2017-01-19,39000
"19803",2017-01-19,38750
"19804",2017-01-19,38500
"19805",2017-01-19,38250
"19806",2017-01-19,38000
"19807",2017-01-19,37750
"19808",2017-01-19,37500
"19809",2017-01-19,37250
"19810",2017-01-19,37000
"19811",2017-01-19,20250
"19812",2017-01-19,20000
"19813",2017-01-19,17250
"19814",2017-01-19,17000
"19815",2017-01-19,16750
"19816",2017-01-19,16500
"19817",2017-01-19,16250
"19818",2017-01-19,16000
"19819",2017-01-19,15750
"19820",2017-01-19,15500
"19821",2017-01-19,15250
"19822",2017-01-19,15000
"19823",2017-01-19,10750
"19824",2017-01-19,10500
"19825",2017-01-19,10250
"19826",2017-01-19,10000
"19827",2017-01-19,40250
"19828",2017-01-19,53000
"19829",2017-01-19,52750
"19830",2017-01-19,52500
"19831",2017-01-19,52250
"19832",2017-01-19,52000
"19833",2017-01-19,51750
"19834",2017-01-19,51250
"19835",2017-01-19,51000
"19836",2017-01-19,50750
"19837",2017-01-19,50500
"19838",2017-01-19,50250
"19839",2017-01-19,50000
"19840",2017-01-19,49750
"19841",2017-01-19,49500
"19842",2017-01-19,49250
"19843",2017-01-19,49000
"19844",2017-01-19,48750
"19845",2017-01-19,48500
"19846",2017-01-19,48250
"19847",2017-01-19,48000
"19848",2017-01-19,47750
"19849",2017-01-19,47500
"19850",2017-01-19,47000
"19851",2017-01-19,46750
"19852",2017-01-19,46500
"19853",2017-01-19,46250
"19854",2017-01-19,46000
"19855",2017-01-19,45750
"19856",2017-01-19,45500
"19857",2017-01-19,45250
"19858",2017-01-19,45000
"19859",2017-01-19,44500
"19860",2017-01-19,44250
"19861",2017-01-19,44000
"19862",2017-01-19,43750
"19863",2017-01-19,43000
"19864",2017-01-19,42750
"19865",2017-01-19,42000
"19866",2017-01-19,41250
"19867",2017-01-19,40500
"19868",2017-01-19,40250
"19869",2017-01-19,40000
"19870",2017-01-19,30000
"19871",2017-01-19,10500
"19872",2017-01-19,10250
"19873",2017-01-19,10000
"19874",2017-01-19,53250
"19875",2017-01-19,4250
"19876",2017-01-19,4000
"19877",2017-01-19,3250
"19878",2017-01-19,3000
"19879",2017-01-19,2000
"19880",2017-01-19,4500
"19881",2017-01-19,38250
"19882",2017-01-19,38000
"19883",2017-01-19,18000
"19884",2017-01-19,5500
"19885",2017-01-19,5250
"19886",2017-01-19,5000
"19887",2017-01-19,38500
"19888",2017-01-23,41750
"19889",2017-01-23,41500
"19890",2017-01-23,41250
"19891",2017-01-23,41000
"19892",2017-01-23,40750
"19893",2017-01-23,40500
"19894",2017-01-23,40250
"19895",2017-01-23,40000
"19896",2017-01-23,33000
"19897",2017-01-23,32250
"19898",2017-01-23,32000
"19899",2017-01-23,31250
"19900",2017-01-23,31000
"19901",2017-01-23,30250
"19902",2017-01-23,30000
"19903",2017-01-23,27500
"19904",2017-01-23,27250
"19905",2017-01-23,27000
"19906",2017-01-23,26750
"19907",2017-01-23,26000
"19908",2017-01-23,42000
"19909",2017-01-19,22500
"19910",2017-01-19,22250
"19911",2017-01-19,22000
"19912",2017-01-19,21750
"19913",2017-01-19,21500
"19914",2017-01-19,21250
"19915",2017-01-19,21000
"19916",2017-01-19,19000
"19917",2017-01-19,6000
"19918",2017-01-19,22750
"19919",2017-01-19,24750
"19920",2017-01-19,24500
"19921",2017-01-19,24250
"19922",2017-01-19,24000
"19923",2017-01-19,23750
"19924",2017-01-19,23500
"19925",2017-01-19,23250
"19926",2017-01-19,23000
"19927",2017-01-19,20250
"19928",2017-01-19,20000
"19929",2017-01-19,15250
"19930",2017-01-19,15000
"19931",2017-01-19,14000
"19932",2017-01-19,10000
"19933",2017-01-19,25000
"19934",2017-01-19,18750
"19935",2017-01-19,18500
"19936",2017-01-19,18250
"19937",2017-01-19,18000
"19938",2017-01-19,17500
"19939",2017-01-19,17250
"19940",2017-01-19,17000
"19941",2017-01-19,16750
"19942",2017-01-19,16500
"19943",2017-01-19,16250
"19944",2017-01-19,16000
"19945",2017-01-19,15250
"19946",2017-01-19,15000
"19947",2017-01-19,14750
"19948",2017-01-19,14500
"19949",2017-01-19,14250
"19950",2017-01-19,14000
"19951",2017-01-19,13750
"19952",2017-01-19,13500
"19953",2017-01-19,13250
"19954",2017-01-19,13000
"19955",2017-01-19,12250
"19956",2017-01-19,12000
"19957",2017-01-19,11750
"19958",2017-01-19,11500
"19959",2017-01-19,11000
"19960",2017-01-19,10500
"19961",2017-01-19,10250
"19962",2017-01-19,10000
"19963",2017-01-19,9750
"19964",2017-01-19,9500
"19965",2017-01-19,9250
"19966",2017-01-19,9000
"19967",2017-01-19,4000
"19968",2017-01-19,750
"19969",2017-01-19,19000
"19970",2017-01-19,45250
"19971",2017-01-19,45000
"19972",2017-01-19,44750
"19973",2017-01-19,44500
"19974",2017-01-19,44250
"19975",2017-01-19,44000
"19976",2017-01-19,43750
"19977",2017-01-19,43500
"19978",2017-01-19,43250
"19979",2017-01-19,43000
"19980",2017-01-19,42750
"19981",2017-01-19,42500
"19982",2017-01-19,42250
"19983",2017-01-19,42000
"19984",2017-01-19,41000
"19985",2017-01-19,40750
"19986",2017-01-19,40500
"19987",2017-01-19,38000
"19988",2017-01-19,37750
"19989",2017-01-19,37500
"19990",2017-01-19,37250
"19991",2017-01-19,37000
"19992",2017-01-19,36750
"19993",2017-01-19,36500
"19994",2017-01-19,36250
"19995",2017-01-19,36000
"19996",2017-01-19,35250
"19997",2017-01-19,35000
"19998",2017-01-19,34750
"19999",2017-01-19,33000
"20000",2017-01-19,32750
"20001",2017-01-19,32500
"20002",2017-01-19,32250
"20003",2017-01-19,32000
"20004",2017-01-19,31750
"20005",2017-01-19,31500
"20006",2017-01-19,31250
"20007",2017-01-19,30500
"20008",2017-01-19,26000
"20009",2017-01-19,25750
"20010",2017-01-19,25500
"20011",2017-01-19,25250
"20012",2017-01-19,25000
"20013",2017-01-19,4000
"20014",2017-01-19,45500
"20015",2017-01-19,12000
"20016",2017-01-19,10500
"20017",2017-01-19,10250
"20018",2017-01-19,10000
"20019",2017-01-19,12250
"20020",2017-01-19,8500
"20021",2017-01-19,5750
"20022",2017-01-19,5500
"20023",2017-01-19,5250
"20024",2017-01-19,5000
"20025",2017-01-19,4750
"20026",2017-01-19,4500
"20027",2017-01-19,4250
